prédicateur	preacher	noun			elle est un prédicateur	she is a preacher
préface	preface	noun			livre préface	book preface
premier-né	firstborn	noun			mon premier-né	my firstborn
prendre	get	verb			prends le livre	get the book
prendre	take	verb			de prendre des médicaments	to take medicine
préparation	preparation	noun			faire la préparation	make preparation
président	president	noun			le président est arrivé	the president has arrived
prêt	ready	adverb			Je suis prêt	I am ready
prêt	loan	noun			J'ai besoin d'un prêt	I need a loan
prêter	lend	verb			me prêter ce livre	lend me this book
prêter	loan	verb			me prêter de l'argent	loan me money
prêtre	priest	noun			un prêtre a des conseils	a priest has advice
prévoir	plan	verb			une tête ne prévoit pas	one head does not plan
prier	pray	verb			de prier pour mes ennemis	to pray for my enemies
prière	prayer	noun			la prière est bonne	prayer is good
priorité	priority	noun			quelle est votre priorité?	what is your priority?
prison	jail	noun			aller en prison	go to jail
prison	prison	noun			aller en prison	go to prison
prix	award	noun			lui donner un prix	give her an award
prix	price	noun			quel est le prix?	how much is the price?
problème	problem	noun			beaucoup de problèmes	many problems
proclamation	proclamation	noun			proclamation des droits de l'homme	proclamation of the rights of humankind
procrastination	procrastination	noun			procrastination est pas bon	procrastination is not good
produit	product	noun			pour annoncer un produit	to advertise a product
profit	profit	noun			faire des profits	make profit
profond	deep	adjective			un trou profond	a deep hole
progrès	progress	noun			Je vois des progrès	I see progress
projet	project	noun			dix projets	ten projects
promenade	stroll	noun			faire une promenade	take a stroll
promesse	promise	noun			me donner une promesse	give me a promise
prométhium	promethium	science			prométhium (Pm) a 61 protons	promethium (Pm) has 61 protons
prophète	prophet	noun			prophète puissant	powerful prophet
propriétaire	proprietor	noun			elle est un propriétaire	she is a proprietor
propriétaire	owner	noun			le propriétaire de la voiture	the owner of the car
prospérité	prosperity	noun			la paix et la prospérité	peace and prosperity
protactinium	protactinium	science			protactinium (Pa) a 91 protons	protactinium (Pa) has 91 protons
protection	protection	noun			me donner la protection	give me protection
protéger	protect	verb			nous protéger	protect us
proton	proton	science			un proton a une charge de 1	a proton has a charge of +1
public	public	noun			vous ne dites pas «vagin» en public	you don't say 'vagina' in public
puis	then	adverb			puis il dormait	then he slept
puissance	power	noun			force et de puissance	strength and power
puissant	powerful	adjective			prophète puissant	powerful prophet
puits	well	noun			l'eau de puits	well water
punaise de lit	bedbug	noun			pour tuer les punaises de lit	to kill bedbugs
punir	punish	verb			punir	punish him
pur	pure	adjective			or pur	pure gold
puzzle	puzzle	noun			puzzles et des énigmes	puzzles and riddles
python	python	noun			un python est un serpent	a python is a snake
quand	when	conjunction		at the time	il est venu quand vous êtes allé	he came when you went
quantité	quantity	noun			la quantité des aliments	quantity of the food
quarante	forty	adjective		the number 40	quarante bouteilles	forty bottles
quartier	neighborhood	noun			nous vivons dans le même quartier	we live in the same neighborhood
quartier	neighbourhood	noun			nous vivons dans le même quartier	we live in the same neighbourhood
quatorze	fourteen	adjective		the number 14	quatorze bouteilles	fourteen bottles
quatre	four	adjective		The number 4	Il ya quatre bouteilles sur le mur	There are four bottles on the wall
quatre-vingt	eighty	adjective		the number 80	quatre-vingt bouteilles	80 bottles
quatre-vingt dix	ninety	adjective		the number 90	quatre-vingt dix bouteilles	ninety bottles
que	than	conjunction			il est plus grand que moi	he is taller than me
que	that	conjunction			Je dis que	I say that
que	what	pronoun			Qu'est-ce que c'est que ça?	what is that?
quel	which	determiner			quel enfant?	which child?
quelqu'un	someone	pronoun			quelqu'un vient	someone is coming
quelque chose	something	noun			de tenir quelque chose fermement	to hold something firmly
quelque chose	something	pronoun			me montrer quelque chose	show me something
quelque part	somewhere	pronoun			nous allons quelque part	we are going somewhere
querelle	quarrel	noun			une grande querelle	a big quarrel
querelles	squabbles	noun			querelles et les insultes	squabbles and insults
question	issue	noun			nouvelle question	new issue
question	question	noun			J'ai une question	I have a question
queue	tail	noun			un chat a une queue	a cat has a tail
qui	who	pronoun			qui est-il?	who is he?
quinze	fifteen	adjective		the number 15	quinze bouteilles	fifteen bottles
racine	root	noun			racine d'un arbre	root of a tree
raconter	tell	verb			il raconte l'histoire	he is telling the story
radio	radio	noun			allumer la radio	switch on the radio
radium	radium	science			radium (Ra) a 88 protons	radium (Ra) has 88 protons
radon	radon	science			radon (Rn) a 86 protons	radon (Rn) has 86 protons
ragoût	stew	noun			faire ragoût	make stew
raisin	raisin	noun			manger les raisins	eat the raisins
raison	reason	noun			tout a une raison	everything has a reason
ramasser	pick up	verb			ramasser du bois de chauffage	pick up firewood
ramasser	pick up	verb			ramasser les pierres	pick up the stones
ramper	crawl	verb			l'enfant rampe	the child is crawling
rançon	ransom	noun			payer une rançon	pay a ransom
rangée	row	noun			trois rangées de chaises	three rows of chairs
rapide	fast	adjective			un cheval rapide	a fast horse
rapidement	quickly	adverb			marcher rapidement	you walk quickly
rapidement	quickly	adverb			vous marchez rapidement	you walk quickly
rappeler	remind	verb			pour rappeler quelqu'un	to remind someone
rapport	report	noun			faire un rapport	make a report
rareté	scarcity	noun			rareté de l'eau	scarcity of water
rasoir	razor	noun			aiguiser le rasoir	sharpen the razor
rat	rat	noun			un gros rat	a big rat
rebelle	rebel	noun			les rebelles ont gagné	the rebels won
rebord	ledge	noun			dormir sur le rebord	sleep on the ledge
rechercher	search	verb		to look for something	rechercher sa maison	search his house
rectangle	rectangle	noun			un rectangle a quatre angles	a rectangle has four angles
réduire	reduce	verb			réduire par cinq	reduce it by five
réflexion	reflection	noun			sa réflexion	his reflection
refroidir	cool	verb			laisse-le refroidir	let it cool
refuge	refuge	noun			notre refuge	our refuge
regarder	look	verb			regarde le garçon!	look at the boy
regarder	watch	verb			à regarder le football	to watch football
règle	rule	noun			elle suit les règles	she follows the rules
rein	kidney	noun			un chat a un rein	a cat has a kidney
reine	queen	noun			elle est une reine	she is a queen
réjouir	rejoice	verb			réjouissez-vous, dis-je, se réjouir	rejoice, I say, rejoice
relancer	revive	verb			relancer vous	revive yourself
remercier	thank	verb			à remercier votre Père	to thank your Father
remords	remorse	noun			il a montré aucun remords	he showed no remorse
remplacer	replace	verb			remplacez-moi	replace me
remplir	fill	verb			remplir	fill it
rémunération	compensation	noun			avez-vous reçu votre rémunération?	have you received your compensation?
renard	fox	noun			trois renards	three foxes
rencontrer	meet	verb			me rencontrer à la maison	meet me at home
renouveau	revival	noun			renouveau est venu à la ville	revival has come to town 
repentance	repentance	noun			l'amour et à la repentance	love and repentance
répondre	answer	verb			répondez-moi	answer me
réponse	answer	noun			me donner une réponse	give me an answer
réseau	network	noun			la lumière de réseau est sur	the network light is on
respect	respect	verb			Je vous respecte beaucoup	I respect you very much
respect	respect	noun			montrer du respect	show respect
respirer	breathe	verb			respirer lentement	breathe slowly
respirer	breathe	verb			respirer un peu, prendre une pause	breathe a little; take a breather
responsabilité	responsibility	noun			il est de votre responsabilité	it is your responsibility
responsabilité	responsibility	noun			la responsabilité repose sur moi	it is your responsibility
reste	remainder	noun			le reste de la nourriture	the remainder of the food
résurrection	resurrection	noun			la résurrection du Christ	the resurrection of Christ
retarder	delay	verb			vous avez retardé	you have delayed
rétirer	withdraw	verb			elle va retirer de l'argent	she will withdraw money
retour	return	verb			à retourner à la maison	to return home
réunion	meeting	noun		a gathering of a group to talk about something	annuler la réunion	cancel the meeting
rêve	dream	noun			beaucoup de rêves	many dreams
révélation	revelation	noun			il a eu une révélation	he had a revelation
révéler	reveal	verb			révéler la vérité	reveal the truth
rêver	dream	verb			rêver beaucoup	to dream a lot
rhénium	rhenium	science			rhénium (Re) a 75 protons	rhenium (Re) has 75 protons
rhodium	rhodium	science			rhodium (Rh) a 45 protons	rhodium (Rh) has 45 protons
rhum	rum	noun			rhum ou vodka?	rum or vodka?
rhumatisme	rheumatism	noun			rhumatisme est une maladie	rheumatism is a disease
riche	rich	adjective			un pays riche	a rich country
richesse	wealth	noun			nous avons une grande richesse	we have great wealth
rien	nothing	noun			Je n'ai rien	I have nothing
rire	laugh	verb			il rit	he is laughing
rival	rival	noun			elle est mon rival	she is my rival
rivalité	rivalry	noun			arrêter la rivalité	stop the rivalry
rivière	river	noun			une rivière entre dans une mer	a river goes into a sea
riz	rice	noun			riz et des haricots	rice and beans
robe	dress	noun			robe bleue	blue dress
robinet	tap	noun			ouvrir le robinet	open the tap
roentgenium	roentgenium	science			roentgenium (Rg) a 111 protons	roentgenium (Rg) has 111 protons
roi	king	noun			il est un roi	he is a king
ronflement	snoring	noun			ronflements bruyants	loud snoring
ronfler	snore	verb			Je ronfle	I snore
rose	pink	adjective			des cochons sont roses	some pigs are pink
rosée	dew	noun			rosée du matin	morning dew
roter	belch	verb			roter les fumes	belch smoke
roter	belch	verb			manger alors roter	eat then belch
roue	wheel	noun			ma voiture a quatre roues	my car has four wheels
rouge	red	adjective			lèvres rouges	red lips
rouleau de papier toilette	toilet roll	noun			acheter rouleau de papier toilette	to buy toilet roll
royaume	kingdom	noun			le royaume de Dieu	the kingdom of God
rubidium	rubidium	science			rubidium (Rb) a 37 protons	rubidium (Rb) has 37 protons
rue	street	noun			nouvelle rue	new street
ruisseau	brook	noun			à boire du ruisseau	to drink from the brook
ruse	trick	noun			arrêter les ruses	stop the tricks
rusé	cunning	adjective			une femme rusée	a cunning woman
ruthénium	ruthenium	science			ruthénium (Ru) a 44 protons	ruthenium (Ru) has 44 protons
rutherfordium	rutherfordium	science			rutherfordium (Rf) a 104 protons	rutherfordium (Rf) has 104 protons
s'appuyer sur	lean on	verb			s'appuyer sur moi	lean on me
s'asseoir	sit	verb			de s'asseoir ici	to sit here
s'il vous plaît	please	adverb			de dire «s'il vous plaît»	to say 'please'
sœur	sister	noun			ma seule sœur	my only sister
sa	its	possessive			sa maison	its house
sable	sand	noun			plage de sable	beach sand
sable	sand	noun			ramasser du sable	beach sand
sabotage	sabotage	noun			ce n'est sabotage	this is sabotage
sac	bag	noun			regarder le sac	look at the bag
sac	sack	noun			sac de charbon de bois	sack of charcoal
sac	sack	noun			rien dans mon sac	nothing inside my sack
sacrifice	sacrifice	noun			offrir un sacrifice	offer a sacrifice
sagesse	wisdom	noun			force et la sagesse	strength and wisdom
saison sèche	dry season	noun			la saison sèche est arrivé	the dry season has arrived
sale	dirty	adjective			robe sale	dirty dress
saleté	dirt	noun			la saleté et la maladie	dirt and disease
salle de bain	bathroom	noun			aller à la salle de bain	go to the bathroom
salon	hall	noun			nous sommes assis dans le salon	we are sitting in the hall
saluer	greet	verb			saluer Ama	greet Ama
salut	salvation	noun			notre salut	our salvation
samarium	samarium	science			samarium (Sm) a 62 protons	samarium (Sm) has 62 protons
Samedi	Saturday	noun		day of the week	enfants de Samedi	Saturday children
sang	blood	noun			l'eau et le sang	water and blood
sans-abri	homeless	adjective			une personne sans-abri	a homeless person
santé	health	noun			alimentaire donne la santé	food gives health
sauf	except	conjunction			sauf Dieu	except God
sauter	jump	verb			de sauter un mur	to jump a wall
sauterelle	grasshopper	noun			fourmi et la sauterelle	ant and grasshopper
sauvage	wild	adjective			animal sauvage	wild animal
savant	savant	noun			ils sont savants	they are savants
savon	soap	noun			seau et du savon	pail and soap
scandium	scandium	science			scandium (Sc) a 21 protons	scandium (Sc) has 21 protons
scie	saw	noun			la scie de charpentier	the carpenter's saw
science	science	noun		the systematic study of the world using observation and experiment	nous apprenons la science	we are learning science
se lever	stand	verb			se lever lentement	to stand slowly
se perdre	get lost	verb			de se perdre dans la ville	to get lost in town
se repentir	repent	verb			ils se sont repentis	they repented
seaborgium	seaborgium	science			seaborgium (Sg) a 106 protons	seaborgium (Sg) has 106 protons
seau	bucket	noun			le seau fuit	the bucket leaks
seau	pail	noun			seau et du savon	pail and soap
sec	dry	adjective			la terre seche	dry land
sécher	dry	verb			sécher les vêtements	to dry clothes
seconde	second	noun			dix secondes	ten seconds
secouer	shake	verb			de secouer la fatigue	to shake the tiredness off
seize	sixteen	adjective		the number 16	seize bouteilles	sixteen bottles
sel	salt	noun			sucre et sel	
sélectionner	select	verb		make a selection	sélectionner un livre	to select a book
sélénium	selenium	science			sélénium (Se) a 34 protons	selenium (Se) has 34 protons
semaine	week	noun			cette semaine	this week
semelle	sole	noun			me montrer vos semelles	show me your soles
sensationnel	wow	exclamation			sensationnel! merci!	wow! thank you!
sentir	smell	verb			sentir les fleurs	to smell the flowers
sentir	sense	verb			Je sens que nous allons marquer un but	I sense we will score a goal
séparer	split	verb			séparer en deux	split in two
sept	seven	adjective		The number 7	sept bouteilles	seven bottles
sept personnes	seven persons	noun			sept personnes sont à venir	seven persons are coming
septagon	heptagon	noun			un septagon a sept angles	a heptagon has seven angles
Septembre	September	noun			Septembre a 30 jours	September has 30 days
seringue	syringe	noun			la seringue de l'infirmière	a nurse's syringe
serment	oath	noun			grand serment	great oath
serpent	snake	noun			un serpent n'a pas de jambes	a snake has no legs
service	service	noun			Service de grâces	thanksgiving service
serviette	towel	noun			serviette humide	wet towel
serviteur	servant	noun			mon serviteur	my servant
seul	alone	adverb			il ira seul	he will go alone
seulement	only	adjective			vous seulement	only you
sexy	sexy	adjective			un homme sexy	a sexy man
Shona	Shona	noun			Je parle Shona	I speak Shona
si	if	conjunction			si quelqu'un vous aime	if someone loves you
si ... alors	if ... then	conjunction			si A alors B	if A then B
siècle	century	noun			ce siècle	this century
sifflet	whistle	noun			jouer le coup de sifflet	play the whistle
signe	sign	noun			un signe d'espoir	a sign of hope
signifier	mean	verb			kasahorow signifie «beaucoup de langues"	kasahorow means "many languages"
silence	silence	noun			silence, silence!	silence, silence!
silex	flint	noun			utiliser le silex pour allumer le feu	use the flint to light the fire
silicium	silicon	science			silicium (Si) a 14 protons	silicon (Si) has 14 protons
simple	mere	adjective			simple fou	mere fool
singe	ape	noun			un singe et un singe	an ape and a monkey
singe	monkey	noun			un singe aime les bananes	a monkey likes bananas
singleton	singleton	noun			combiner les singletons	combine the singletons
site Web	website	noun			faire un site web pour moi	make a website for me
six	six	adjective		The number 6	Six bouteilles	six bottles
six personnes	six persons	noun			six personnes sont à venir	six persons are coming
slavegirl	slavegirl	noun			six slavegirls	six slavegirls
sodium	sodium	science			sodium (Na) a 11 protons	sodium (Na) has 11 protons
soie	silk	noun			soie blanche	white silk
soif	thirst	noun			la faim et de la soif	hunger and thirst
soif	thirst	noun			Je me sens la soif (j'ai soif)	I feel thirst (I am thirsty)
soir	evening	noun			repas du soir; dîner	evening meal; dinner
soixante	sixty	adjective		the number 60	soixante bouteilles	sixty bottles
soixante-dix	seventy	adjective		the number 70	soixante-dix bouteilles	seventy bottles
sol	floor	noun			sur le sol	on the floor
soldat	soldier	noun			les soldats sont en marche	the soldiers are marching
soleil	sun	noun			le soleil brille	the sun is shining
solide	solid	adjective			l'eau solide	solid water
Somalie	Somalia	noun		A country in Africa	aller à la Somalie	go to Somalia
sombre	dark	adjective			nuit sombre	dark night
sommes	are	verb conj	être (nous sommes)	first (we are), second (you are) and third (they are) person plural form of the simple present of 'be'. Also used in the second person singular 'you are'		
sommet	summit	noun			sommet de la montagne	mountain summit
son	sound	noun			son fort	loud sound
son	her	possessive			sa maison	her house
son	his	possessive			sa maison	his house
son	its	possessive			sa maison	its house
son	hise	pronoun		his	cette chose est son	this thing is his
sont	are	verb conj	être (elles sont; ils sont)	first (we are), second (you are) and third (they are) person plural form of the simple present of 'be'. Also used in the second person singular 'you are'		
sorcellerie	witchcraft	noun			à pratiquer la sorcellerie	practise witchcraft
sorcellerie	sorcery	noun			pratique la sorcellerie	practise sorcery
sorcier	wizard	noun			qu'il est un sorcier	he is a wizard
sorcière	witch	noun			elle est une sorcière	she is a witch
souche	stump	noun			souche d'un arbre	stump of a tree
souchet	tigernut	noun			quatre souchets	four tigernuts
souci	worry	noun			beaucoup de soucis	many worries
souffle	breath	noun			récupérer votre souffle; reste	collect your breath; rest
souffler	blow	verb			souffler de l'air	blow air
souffrance	suffering	noun			la peur de la souffrance	fear with suffering
souffrir	suffer	verb			vous souffrez	you are suffering
soufre	sulfur	science			soufre (S) a 16 protons	sulfur (S) has 16 protons
souhaitable	desirable	adjective			il est souhaitable	it is desirable
souiller	defile	verb			ne pas te souiller	do not defile yourself
soulever	lift	verb			soulever le livre	lift the book
soupe	soup	noun			soupe de noix de palme	palm nut soup
soupir	sigh	verb			il soupira	he sighed
soupirs	sighing	noun			de nombreux soupirs	many sighings
sourcil	eyebrow	noun			yeux et des sourcils	eye and eyebrow
sourire	smile	verb			de sourire un peu	to smile a bit
souris	mouse	science			souris d'ordinateur	computer mouse
souris	mouse	noun			une grosse souris	a big mouse
sous	under	preposition			elle va balayer sous la table	she will sweep under the table
sous-marin	submarine	noun			un nouveau sous-marin	a new submarine
soustraction	subtraction	noun			1.2 = 1; cette soustraction est	2-1 = 1; this is subtraction
soustraire	subtract	verb			soustraire une de deux	subtract one from two
soutenir	prop	verb			soutenir la porte	prop the door
souvenir	remember	verb			vous souvenez de moi?	you remember me?
souvent	often	adverb			elle vient souvent ici	she often comes here
spécial	special	adjective			journée spéciale	special day
spécifique	specific	adjective			me montrer la chose spécifique	show me the specific thing
spectateur	spectator	noun			les spectateurs	the spectators
sponsor	sponsor	noun			de nombreux sponsors	many sponsors
sport	sport	noun			elle aime le sport	she likes sports
stérile	barren	adjective			femme stérile	barren woman
strontium	strontium	science			strontium (Sr) a 38 protons	strontium (Sr) has 38 protons
stylo	pen	noun			l'encre dans un stylo	ink in a pen
succès	success	noun			succès et de bonheur	success and happiness
sucre	sugar	noun			sucre et l'eau	
sud	south	noun			aller vers le sud	go south
suie	soot	noun			suie noire	black soot
suis	am	verb je tdy	être (je suis)	first person form of the simple present of 'be'		
suivre	follow	verb			suis moi	follow me
supporter	stand	verb			à se lever lentement	to stand slowly
sur	on	preposition			dormir sur la table	sleep on the table
surface	area	math		a quantity that represents the size of a surface	surface (rectangle) = longueur x largeur	area (rectangle) = length x width
surprise	surprise	noun			grande surprise	great surprise
Swahili	Swahili	noun			langue Swahili	Swahili language
symbole	symbol	noun			symbole de la puissance	symbol of power
tabac	tobacco	noun			fumer du tabac	smoke tobacco
tabac à priser	snuff	noun			me donner un peu de tabac à priser	give me some snuff
table	table	noun			la chaise et la table	chair and table
tabouret	stool	noun			s'asseoir sur le tabouret	sit on the stool
taille	waist	noun			votre tour de taille	your waist
talon	heel	noun			orteils et du talon	toe and heel
tambour	drum	noun			J'entends les tambours	I hear the drums
tandis que	while	conjunction			il a dansé tandis que le vieil homme chantait	he danced while the old man was singing
tantale	tantalum	science			tantale (Ta) a 73 protons	tantalum (Ta) has 73 protons
tante	aunt	noun		female relative of your mother	Tante Ama	Aunt Ama
tapis	mat	noun			étaler un tapis	spread out a mat
tarentule	tarantula	noun			une grande tarentule	a large tarantula
tas	heap	noun			un tas de livres	a heap of books
tasse	cup	noun			tasse de thé	tea cup
taxe	tax	noun		a payment by members of a community to support the community	payer la taxe	to pay tax
taxi	taxi	noun			appelez-moi un taxi	call me a taxi
technétium	technetium	science			technétium (Tc) a 43 protons	technetium (Tc) has 43 protons
technique	technical	adjective			travail technique	technical work
technologie	technology	noun			nouvelle technologie	new technology
teigne	ringworm	noun			il a la teigne	he has ringworm
téléphone	phone	noun			son téléphone	her phone
téléphone	telephone	noun			téléphone de la maison	house telephone
télévision	television	noun			allumer la télévision	switch on the television
tellure	tellurium	science			tellure (Te) a 52 protons	tellurium (Te) has 52 protons
témoignage	testimony	noun			quel est votre témoignage?	what is your testimony?
témoin	witness	noun			trois témoins	three witnesses
tempête	storm	noun			tempête avec tonnerre	storm with thunder
temps	time	noun			le temps est écoulé	the time is up
tendance	trend	noun			une bonne tendance	a good trend
tenir	hold	verb			tenir la main	hold your hand
tenir	hold	verb			me tenir la main	hold my hand
tenir	hold	verb		grasp or grip	de tenir quelque chose fermement	to hold something firmly
tenue	attire	noun			votre tenue vestimentaire est belle	your attire is beautiful
terbium	terbium	science			terbium (Tb) a 65 protons	terbium (Tb) has 65 protons
termites	termite	noun			de nombreux termites	many termites
terre	earth	noun			les gens de la terre	people of the earth
terre	land	noun			acheter des terres	buy land
test	test	noun			le test est difficile	the test is difficult
testament	testament	noun			le Nouveau Testament	new testament
tester	test	verb			Je vous testais	I was testing you
testicule	testicle	noun		the male gonad in animals	testicules d'un chien	testicles of a dog
tête	head	noun			votre grosse tête	your big head
téter	suckle	verb			téter le sein	suckle the breast
thallium	thallium	science			thallium (Tl) a 81 protons	thallium (Tl) has 81 protons
thé	tea	noun			le thé est doux	the tea is sweet
thorium	thorium	science			thorium (Th) a 90 protons	thorium (Th) has 90 protons
thulium	thulium	science			thulium (Tm) a 69 protons	thulium (Tm) has 69 protons
tie-and-dye	tie-and-dye	noun			elle est vêtue d'une robe tie-and-dye	she is wearing a tie-and-dye dress
tigre	tiger	noun			un grand tigre	a large tiger
timbre	stamp	verb			Big Man, s'il vous plaît timbre pour moi	Big Man, please stamp it for me
timidité	shyness	noun			il n'a pas la timidité	he has no shyness
tirer	pull	verb			pour tirer la corde	to pull the rope
tirer	shoot	verb			pour tirer un pistolet	to shoot a gun
tiroirs	drawers	noun			portez-vous tiroirs?	are you wearing drawers?
tisserin	weaverbird	noun			huit tisserins	eight weaverbirds
tissu	fabric	noun			acheter du tissu pour moi	buy fabric for me
titane	titanium	science			titane (Ti) a 22 protons	titanium (Ti) has 22 protons
titre	title	noun			Puissant est un titre	"Mighty One" is a title
Togo	Togo	noun		A country in Africa	aller au Togo	go to Togo
toi	ye	pronoun		Also "you"	moi et toi	me and ye
toile	canvas	noun			une grande toile	a large canvas
toilettes	toilet	noun			aller aux toilettes	go to the toilet
tomate	tomato	noun			deux tomates	two tomatoes
tomber	fall	verb		move downward	une corde est tombé du toit de la maison	a rope fell from the roof of the house
tonnerre	thunder	noun			tempête avec tonnerre	storm with thunder
tortue	tortoise	noun			une tortue marche lentement	a tortoise walks slowly
torture	torture	noun			la torture est un mal	torture is evil
tôt	early	adverb			venir tôt	come early
tôt	early	adjective			tôt le matin	early morning
total	total	adjective			le montant total	the total amount
totalement	totally	adverb			il est totalement brûlé	it is totally burnt
toucher	touch	verb			de toucher ses cheveux	to touch her hair
toujours	always	adverb			il est toujours là	he is always here
toujours	forever	adverb			elle vit toujours	she lives forever
toupie	spinning top	noun			Kofi joue avec une toupie	Kofi plays with a spinning top
tout	everything	pronoun			tout est bien passé	everything has gone well
tout	entire	adjective			toute la maison	the entire house
tout	all	determiner			toutes choses	all things
tout à coup	suddenly	adverb			il est venu tout à coup	it came suddenly
tout le monde	everyone	pronoun			tout le monde viendra	everyone will come
tout-puissant	almighty	adjective			Dieu Tout-Puissant	almighty god
Tout-puissant	Almighty	noun			Le Tout-Puissant	The Almighty
toux	cough	noun			il a une toux	he has a cough
trahir	betray	verb			ne me trahira pas	do not betray me
trahison	treason	noun			la trahison est le mal	treason is evil
train	train	noun			nouveau train	new train
traître	traitor	noun			deux traîtres	two traitors
travail	work	noun			Je veux travailler, je ferais	I want work I would do
travail	working	noun			travail est pas trivial	working is not trivial
travailler	work	verb			à travailler dur	to work hard
traverser	cross	verb			traverser le ruisseau	cross the stream
trébucher	stumble	verb			elle trébucha	she stumbled
treize	thirteen	adjective		the number 13	treize bouteilles	thirteen bottles
tremblement de terre	earthquake	noun			c'est un tremblement de terre	it is an earthquake
tremblement de terre	earthquake	noun			grand tremblement de terre	big earthquake
trente	thirty	adjective		the number 30	trente bouteilles	thirty bottles
très	very	adverb			vous avez très bien fait	you have done very well
très souhaitable	very desirable	adjective			il est très souhaitable	it is very desirable
trésor	treasure	noun			grand trésor	great treasure
triangle	triangle	noun			un triangle a trois angles	a triangle has three angles
tribunal	court	noun			Je vais au tribunal	I am going to court
trinité	trinity	noun			Sainte Trinité	holy trinity
triplés	triplets	noun			ils sont triplés	they are triplets
triste	sad	adjective			un visage triste	a sad face
trois	three	adjective		The number 3	trois bouteilles	three bottles
trois personnes	three persons	noun			trois personnes sont à venir	three persons are coming
tromperie	deception	noun			la tromperie et de la discorde	deception and discord
trompette	trumpet	noun			sept trompettes	seven trumpets
trône	throne	noun			à asseoir sur un trône	to sit on a throne
trop	too much	adverb			il insulte trop	he insults too much
troquer	trade	verb		to exchange products and services	troquer rapidement	to trade quickly
trou	hole	noun			petit trou	small hole
trouver	find	verb			trouve le mot	find the word
tu	you	pronoun		second person singular subject pronoun. Used to indicate one person being addressed	tu manges	you eat
tuer	kill	verb			tuer une chèvre	to kill a goat
tungstène	tungsten	science			tungstène (W) a 74 protons	tungsten (W) has 74 protons
turbulent	turbulent	adjective			un monde turbulent	a turbulent world
tuyau	pipe	noun			l'eau du tuyau	pipe water
tyran	bully	noun			il est un tyran	he is a bully
ukulélé	ukelele	noun			jouer le ukulélé	play the ukelele
un	a	determiner			un homme et une femme	a man and a woman
un	an	determiner		same as 'a' but used when the next word begins with a vowel. e.g. an ant.	un homme et une femme	
un	one	adjective			Il y a une règle de bouteille sur le dessus de la maison	There is one bottle standing on top of the house
unappreciativeness	unappreciativeness	noun			ne montrez pas votre unappreciativeness	do not show your unappreciativeness
une	a	determiner				a man and a woman
une	an	determiner		same as 'a' but used when the next word begins with a vowel. e.g. an ant.		
une	one	adjective			Il y a une règle de bouteille sur le dessus de la maison	There is one bottle standing on top of the house
une personne	one person	noun			une personne est à venir	one person is coming
union	union	noun			Union africaine	African Union
unir	unite	verb			Afrique unira	Africa will unite
unité	unity	noun			l'unité et de la paix	unity and peace
unité	unit	noun			cinq unités	five units
université	university	noun			Université Legon	Legon University
ununoctium	ununoctium	science			ununoctium (Uuo) a 118 protons	ununoctium (Uuo) has 118 protons
ununpentium	ununpentium	science			ununpentium (Uup) a 115 protons	ununpentium (Uup) has 115 protons
Ununseptium	ununseptium	science			Ununseptium (Uus) a 117 protons	ununseptium (Uus) has 117 protons
ununtrium	ununtrium	science			ununtrium (Uut) a 113 protons	ununtrium (Uut) has 113 protons
uranium	uranium	science			uranium (U) a 92 protons	uranium (U) has 92 protons
urine	urine	noun			les odeurs d'urine	the urine smells
uriner	urinate	verb			y uriner	to urinate there
Ururimi	Ururimi	noun		the modern written form of the Kinyarwanda and Kirundi language. Ururimi means "language" in Kinyarwanda and Kirundi	j'écris Ururimi	I write Ururimi
utérus	womb	noun			l'utérus de la femelle	female's womb
utilisateur	user	noun			combien d'utilisateurs?	how many users?
utiliser	use	verb			vous allez utiliser comme ça	you will use it like that
V	V	noun			V est pour "Venezuwela"	V is for "Venezuwela"
vacciner	vaccinate	verb			pour vacciner l'enfant	to vaccinate the child
vache	cow	noun			la viande de vache, bœuf	cow meat; beef
vagin	vagina	noun			vous ne dites pas «vagin» en public	you don't say 'vagina' in public
vague	wave	noun			les vagues se brisent	the waves are breaking
vaillant	valiant	adjective			vaillant femme	valiant woman
vallée	valley	noun			collines et les vallées	hills and valleys
van	van	noun			à bord d'un van	board a van
vanadium	vanadium	science			vanadium (V) a 23 protons	vanadium (V) has 23 protons
varicelle	chickenpox	noun			la varicelle est une maladie	chickenpox is a disease
vase	vase	noun			vase d'argile	clay vase
vautour	vulture	noun			un vautour est un oiseau	a vulture is a bird
véhicule	vehicle	noun			un nouveau véhicule	a new vehicle
veine	vein	noun			le sang passe dans les veines	blood passes through veins
vélo	bicycle	noun			nouveau vélo	new bicycle
vendre	sell	verb			à vendre des maisons	to sell houses
Vendredi	Friday	noun			Vendredi enfants	Friday children
venin	venom	noun			venin d'un serpent	venom of a snake
venir	come!	verb			venir ici!	come here!
venir	come	verb			à venir	to come here
vent	wind	noun			le vent souffle	the wind is blowing
ventilateur	fan	noun			ventilateur électrique	electric fan
ver	worm	noun			ver, où allez-vous?	worm, where are you going?
véranda	verandah	noun			Passons à la véranda	let's go to the verandah
verdâtre	greenish	adjective			Maison verdâtre	greenish house
vérité	truth	noun		state or quality of being true to someone or something	elle a dit la vérité	she spoke the truth
verre	tumbler	noun			un verre d'eau	one tumbler of water
verser	pour	verb			verser de l'eau	pour water
